episode,score,return,epsilon,best_score,steps,loss
445,1,-4.6156,0.8309,1,13,0.0026467135176062584
446,0,-5.0,0.83052,1,1,0.002681315178051591
447,0,-5.0621,0.83014,1,7,0.0032077482901513577
448,0,-5.0,0.82976,1,1,0.0031495613511651754
449,0,-5.0728,0.82938,1,8,0.003850421402603388
450,0,-5.0306,0.829,1,4,0.002411868888884783
451,0,-5.0101,0.82862,1,2,0.004290560260415077
452,1,-4.5203,0.8282400000000001,1,4,0.0023119354154914618
453,1,-4.5,0.82786,1,2,0.00477891881018877
454,0,-5.0,0.82748,1,1,0.0028626099228858948
455,0,-5.0,0.8271,1,1,0.0037460692692548037
456,0,-5.0101,0.82672,1,2,0.0029276295099407434
457,0,-5.0621,0.8263400000000001,1,7,0.002760448958724737
458,0,-5.0306,0.82596,1,4,0.002778612310066819
459,0,-5.0,0.82558,1,1,0.002740406198427081
460,0,-5.0,0.8252,1,1,0.0023298212327063084
461,0,-5.041,0.82482,1,5,0.0026934146881103516
462,0,-5.0,0.8244400000000001,1,1,0.003810811322182417
463,1,-4.5306,0.82406,1,5,0.0022932840511202812
464,1,-4.6046,0.82368,1,12,0.004442866425961256
465,0,-5.0101,0.8233,1,2,0.0022366258781403303
466,0,-5.0101,0.82292,1,2,0.0032085515558719635
467,0,-5.041,0.82254,1,5,0.0020987994503229856
468,0,-5.0621,0.82216,1,7,0.0077588604763150215
469,0,-5.0945,0.82178,1,10,0.003901515854522586
470,0,-5.0,0.8214,1,1,0.005485899746417999
471,0,-5.0,0.82102,1,1,0.0034487731754779816
472,0,-5.0621,0.82064,1,7,0.010051458142697811
473,0,-5.0,0.82026,1,1,0.009612126275897026
474,0,-5.0,0.81988,1,1,0.011525357142090797
475,0,-5.0728,0.8195,1,8,0.009055589325726032
476,0,-5.0836,0.81912,1,9,0.013582865707576275
477,0,-5.0203,0.81874,1,3,0.006815352477133274
478,0,-5.0,0.81836,1,1,0.007396462373435497
479,0,-5.0203,0.81798,1,3,0.029952513054013252
480,0,-5.0621,0.8176,1,7,0.008179223164916039
481,1,-4.5407,0.8172200000000001,1,6,0.004396827891469002
482,0,-5.1055,0.81684,1,11,0.009162817150354385
483,0,-5.0,0.81646,1,1,0.006709263660013676
484,0,-5.0728,0.81608,1,8,0.007192029617726803
485,0,-5.0101,0.8157,1,2,0.009563957341015339
486,0,-5.0306,0.81532,1,4,0.009336509741842747
487,0,-5.0101,0.81494,1,2,0.00457069231197238
488,0,-5.0101,0.81456,1,2,0.0073736123740673065
489,0,-5.0101,0.81418,1,2,0.006460916250944138
490,0,-5.0203,0.8138,1,3,0.009414351545274258
491,0,-5.0,0.81342,1,1,0.006442775018513203
492,0,-5.0945,0.81304,1,10,0.015302170068025589
493,0,-5.0203,0.81266,1,3,0.008179417811334133
494,0,-5.0,0.81228,1,1,0.003912958782166243
495,0,-5.0515,0.8119000000000001,1,6,0.0055979173630476
