game,score,steps,duration_sec,reason
986,0,640,5.413,hunger
987,1,686,5.993,hunger
988,14,1797,15.936,hunger
989,0,640,5.528,hunger
990,0,640,5.953,hunger
991,10,1329,11.406,hunger
992,0,640,5.502,hunger
993,1,697,6.05,hunger
994,0,24,0.207,wall
995,1,693,6.042,hunger
996,0,640,5.597,hunger
997,1,657,5.596,hunger
998,0,640,5.469,hunger
999,2,755,6.475,hunger
1000,0,2,0.015,wall
1001,0,640,5.549,hunger
1002,0,640,5.474,hunger
1003,0,640,5.501,hunger
1004,0,640,5.479,hunger
1005,1,708,6.116,hunger
1006,0,640,5.558,hunger
1007,0,632,5.488,wall
1008,49,2865,24.901,self
1009,1,910,7.868,hunger
1010,3,1159,9.987,hunger
1011,0,640,5.526,hunger
1012,1,775,6.679,hunger
1013,0,640,5.497,hunger
1014,1,664,5.665,hunger
1015,0,640,5.471,hunger
1016,4,1262,10.772,hunger
1017,0,640,5.492,hunger
1018,2,723,6.154,hunger
1019,1,697,5.949,hunger
1020,0,640,5.55,hunger
1021,0,640,5.579,hunger
1022,0,640,5.53,hunger
1023,0,640,5.485,hunger
1024,1,667,5.713,hunger
1025,0,640,5.468,hunger
1026,0,640,5.481,hunger
1027,0,640,5.543,hunger
1028,3,1026,8.779,hunger
1029,3,934,8.003,hunger
1030,0,640,5.565,hunger
1031,4,887,7.64,hunger
1032,0,640,5.526,hunger
1033,0,640,5.49,hunger
1034,0,640,5.529,hunger
1035,1,674,5.785,hunger
1036,1,940,8.238,hunger
1037,1,860,7.651,hunger
1038,0,640,5.464,hunger
1039,0,640,5.474,hunger
1040,0,640,5.447,hunger
1041,1,925,7.99,hunger
1042,0,640,5.472,hunger
1043,0,640,5.564,hunger
1044,0,640,5.484,hunger
1045,7,1093,9.325,hunger
1046,0,640,5.509,hunger
1047,26,2188,18.839,hunger
1048,10,937,8.13,hunger
1049,0,640,5.52,hunger
1050,0,640,5.474,hunger
1051,1,672,5.81,hunger
1052,0,640,5.472,hunger
1053,0,640,5.482,hunger
1054,10,1686,14.409,hunger
1055,2,896,7.773,hunger
1056,0,640,5.508,hunger
1057,0,640,5.532,hunger
1058,0,640,5.48,hunger
1059,1,676,5.822,hunger
1060,0,640,5.427,hunger
1061,2,771,6.592,hunger
1062,0,640,5.506,hunger
1063,1,815,7.013,hunger
1064,0,640,5.454,hunger
1065,0,640,5.505,hunger
1066,9,1719,14.679,hunger
1067,29,2233,19.226,self
1068,0,640,5.551,hunger
1069,0,640,5.483,hunger
1070,0,640,5.457,hunger
1071,0,640,5.555,hunger
1072,2,728,6.197,hunger
1073,28,3194,32.607,self
1074,1,653,5.563,hunger
1075,4,972,8.215,hunger
1076,1,673,5.654,hunger
1077,0,640,5.442,hunger
1078,1,666,5.646,hunger
1079,0,640,5.483,hunger
1080,6,1504,12.8,hunger
1081,1,696,6.333,hunger
1082,0,640,5.571,hunger
1083,0,640,5.43,hunger
1084,1,718,6.098,hunger
1085,0,640,5.693,hunger
1086,0,640,5.537,hunger
1087,0,640,5.466,hunger
1088,0,640,5.468,hunger
1089,0,640,5.451,hunger
1090,0,20,0.172,wall
1091,0,640,5.357,hunger
1092,1,803,6.819,hunger
1093,0,640,5.456,hunger
1094,2,1098,9.34,hunger
1095,0,640,5.555,hunger
1096,4,790,7.076,hunger
1097,0,640,5.373,hunger
1098,1,707,5.969,hunger
1099,0,640,5.428,hunger
1100,0,640,5.428,hunger
1101,0,455,3.851,wall
1102,0,640,5.398,hunger
1103,24,2357,19.919,hunger
1104,4,756,6.369,hunger
1105,1,943,8.391,hunger
1106,1,697,5.915,hunger
1107,1,686,5.803,hunger
1108,1,667,5.621,hunger
1109,2,748,6.299,hunger
1110,0,640,5.387,hunger
1111,4,1579,13.473,hunger
1112,58,4003,34.597,self
1113,0,640,5.496,hunger
1114,0,162,1.37,wall
1115,0,640,5.483,hunger
1116,0,640,5.454,hunger
1117,0,640,5.515,hunger
1118,1,721,6.204,hunger
1119,1,743,6.33,hunger
1120,1,668,5.689,hunger
1121,0,640,5.469,hunger
1122,0,640,5.453,hunger
1123,0,640,5.481,hunger
1124,0,640,5.474,hunger
1125,0,640,5.455,hunger
1126,0,640,5.454,hunger
1127,1,641,5.496,hunger
1128,0,640,5.478,hunger
1129,0,640,5.517,hunger
1130,1,666,5.728,hunger
1131,1,654,5.621,hunger
1132,3,1059,9.049,hunger
1133,0,640,5.482,hunger
1134,0,640,5.438,hunger
1135,0,640,5.484,hunger
1136,0,640,5.426,hunger
1137,0,640,5.437,hunger
1138,0,640,5.43,hunger
1139,0,640,5.446,hunger
1140,1,762,6.462,hunger
1141,0,640,5.472,hunger
1142,1,683,5.803,hunger
1143,0,640,5.441,hunger
1144,10,1874,15.946,hunger
1145,0,640,5.446,hunger
1146,47,3476,29.515,self
1147,0,640,5.449,hunger
1148,0,640,5.433,hunger
1149,0,640,5.43,hunger
1150,0,640,5.467,hunger
1151,0,640,5.479,hunger
1152,1,644,5.478,hunger
1153,0,640,5.441,hunger
1154,1,672,5.721,hunger
1155,1,651,5.526,hunger
1156,1,647,5.532,hunger
1157,0,640,5.439,hunger
1158,0,640,5.45,hunger
1159,0,640,5.43,hunger
1160,0,640,5.438,hunger
1161,1,654,5.572,hunger
1162,0,640,5.456,hunger
1163,51,4450,37.96,self
1164,0,640,5.475,hunger
1165,1,711,6.065,hunger
1166,0,640,5.487,hunger
1167,1,796,6.766,hunger
1168,1,651,5.531,hunger
1169,0,640,5.462,hunger
1170,3,753,6.431,hunger
1171,1,731,6.205,hunger
1172,0,640,5.486,hunger
1173,0,640,5.451,hunger
1174,0,640,5.418,hunger
1175,0,640,5.432,hunger
1176,0,640,5.71,hunger
1177,0,640,5.946,hunger
1178,0,640,5.908,hunger
1179,67,5077,48.259,self
1180,4,1181,10.844,hunger
1181,0,640,5.83,hunger
1182,0,640,5.906,hunger
1183,0,107,0.94,wall
1184,0,640,5.794,hunger
1185,0,640,5.9,hunger
1186,1,671,6.148,hunger
1187,1,794,7.034,hunger
1188,0,640,5.732,hunger
1189,0,640,5.971,hunger
1190,12,1270,11.506,hunger
1191,1,710,6.388,hunger
1192,0,2,0.02,wall
1193,0,640,5.7,hunger
1194,3,727,6.513,hunger
1195,0,640,5.949,hunger
1196,0,640,5.448,hunger
1197,0,640,5.422,hunger
1198,0,640,5.564,hunger
1199,7,1292,10.957,hunger
1200,0,640,5.429,hunger
1201,1,690,5.874,hunger
1202,1,670,5.708,hunger
1203,0,640,5.453,hunger
1204,0,640,5.442,hunger
1205,0,640,5.451,hunger
1206,0,640,5.425,hunger
1207,1,890,7.533,hunger
1208,54,3791,32.075,self
1209,0,640,5.421,hunger
1210,1,663,5.633,hunger
1211,0,640,5.426,hunger
1212,0,640,5.459,hunger
1213,1,681,5.775,hunger
1214,0,640,5.411,hunger
1215,0,640,5.448,hunger
1216,0,640,5.44,hunger
1217,1,647,5.476,hunger
1218,0,640,5.457,hunger
1219,5,786,6.661,hunger
1220,2,1059,9.029,hunger
1221,0,640,5.428,hunger
1222,0,640,5.436,hunger
1223,0,640,5.455,hunger
1224,1,820,6.971,hunger
1225,0,640,5.439,hunger
1226,1,721,6.129,hunger
1227,0,640,5.448,hunger
1228,0,640,5.429,hunger
1229,0,640,5.422,hunger
1230,1,657,5.579,hunger
1231,0,640,5.439,hunger
1232,1,854,7.231,hunger
1233,0,38,0.32,wall
1234,0,640,5.449,hunger
1235,1,724,6.15,hunger
1236,1,654,5.539,hunger
1237,0,640,5.436,hunger
1238,0,640,5.461,hunger
1239,0,640,5.445,hunger
1240,0,640,5.432,hunger
1241,0,640,5.444,hunger
1242,1,717,6.124,hunger
1243,0,640,5.431,hunger
1244,54,3157,27.295,self
1245,0,640,5.431,hunger
1246,0,20,0.167,wall
1247,1,679,5.766,hunger
1248,0,640,5.422,hunger
1249,6,831,7.047,hunger
1250,0,640,5.429,hunger
1251,2,884,7.515,hunger
1252,1,676,5.758,hunger
1253,0,640,5.435,hunger
1254,0,640,5.441,hunger
1255,0,640,5.426,hunger
1256,0,640,5.455,hunger
1257,5,1405,11.927,hunger
1258,0,640,5.463,hunger
1259,0,640,5.446,hunger
1260,0,640,5.444,hunger
1261,0,640,5.47,hunger
1262,0,640,5.464,hunger
1263,1,698,5.916,hunger
1264,1,677,5.764,hunger
1265,0,640,5.426,hunger
1266,3,726,6.181,hunger
1267,0,640,5.438,hunger
1268,4,1207,10.964,hunger
1269,0,640,6.436,hunger
1270,4,906,8.088,hunger
1271,0,640,5.436,hunger
1272,1,671,5.683,hunger
1273,0,640,5.448,hunger
1274,8,1329,11.302,hunger
1275,6,1526,12.926,hunger
1276,12,1905,16.362,hunger
1277,0,640,5.462,hunger
1278,0,640,5.419,hunger
1279,2,717,6.109,hunger
1280,0,640,5.463,hunger
1281,3,760,6.456,hunger
1282,0,640,5.437,hunger
1283,4,1326,11.282,hunger
1284,1,777,6.708,hunger
1285,1,846,7.3,hunger
1286,0,640,5.422,hunger
1287,0,110,0.934,wall
1288,1,774,6.544,hunger
1289,0,640,5.443,hunger
1290,0,640,5.443,hunger
1291,0,640,5.596,hunger
1292,0,640,5.578,hunger
1293,0,640,5.436,hunger
1294,0,640,5.472,hunger
1295,0,640,5.446,hunger
1296,1,653,5.545,hunger
1297,0,640,5.437,hunger
1298,3,981,8.38,hunger
1299,2,819,7.677,hunger
1300,9,1257,10.679,hunger
1301,0,640,5.44,hunger
1302,3,852,7.233,hunger
1303,0,640,5.452,hunger
1304,0,640,5.455,hunger
1305,0,640,5.51,hunger
1306,0,640,5.436,hunger
1307,0,640,5.439,hunger
1308,0,640,5.517,hunger
1309,1,705,5.994,hunger
1310,10,1981,16.8,hunger
1311,0,640,5.458,hunger
1312,3,888,7.605,hunger
1313,0,640,5.439,hunger
1314,55,4078,34.48,self
1315,1,684,5.818,hunger
1316,0,640,5.45,hunger
1317,0,640,5.466,hunger
1318,0,640,5.426,hunger
1319,1,696,5.917,hunger
1320,1,844,7.153,hunger
1321,0,640,5.446,hunger
1322,0,640,5.429,hunger
1323,0,640,5.441,hunger
1324,1,669,5.692,hunger
1325,55,3488,29.575,self
1326,0,640,5.468,hunger
1327,1,733,6.245,hunger
1328,1,682,5.789,hunger
1329,3,719,6.084,hunger
1330,2,684,5.814,hunger
1331,1,793,6.746,hunger
1332,1,694,5.882,hunger
1333,0,640,5.439,hunger
1334,0,640,5.439,hunger
1335,1,671,5.688,hunger
1336,0,640,5.456,hunger
1337,0,640,5.412,hunger
1338,0,640,5.454,hunger
1339,0,640,5.423,hunger
1340,0,640,5.41,hunger
1341,1,681,5.761,hunger
1342,52,3669,31.133,self
1343,0,640,5.421,hunger
1344,1,694,5.908,hunger
1345,10,1585,13.413,hunger
1346,0,640,5.439,hunger
1347,0,640,5.464,hunger
1348,41,3212,27.233,hunger
1349,0,640,5.455,hunger
1350,0,640,5.44,hunger
1351,0,640,5.426,hunger
1352,4,1376,11.7,hunger
1353,0,640,5.445,hunger
1354,0,640,5.609,hunger
1355,0,640,5.437,hunger
1356,0,640,5.414,hunger
1357,0,640,5.464,hunger
1358,0,640,5.443,hunger
1359,1,694,5.892,hunger
1360,0,640,5.436,hunger
1361,0,640,5.415,hunger
1362,0,640,5.429,hunger
1363,1,659,5.604,hunger
1364,1,644,5.427,hunger
1365,0,640,5.413,hunger
1366,1,687,5.832,hunger
1367,0,640,5.477,hunger
1368,0,640,5.42,hunger
1369,0,640,5.543,hunger
1370,0,640,5.442,hunger
1371,1,659,5.602,hunger
1372,4,788,6.702,hunger
1373,1,653,5.528,hunger
1374,0,640,5.42,hunger
1375,0,640,5.424,hunger
1376,6,1512,12.999,hunger
1377,1,654,5.558,hunger
1378,13,1836,15.554,hunger
1379,0,640,5.411,hunger
1380,2,706,6.036,hunger
1381,0,640,5.436,hunger
1382,0,640,5.441,hunger
1383,0,20,0.166,wall
1384,0,59,0.496,wall
1385,0,640,5.454,hunger
1386,0,640,5.461,hunger
1387,0,640,5.514,hunger
1388,4,1353,11.641,hunger
1389,3,1178,10.287,hunger
1390,0,640,5.613,hunger
1391,0,640,5.579,hunger
1392,1,655,5.778,hunger
1393,0,640,5.718,hunger
1394,2,690,6.123,hunger
1395,2,828,7.451,hunger
1396,1,677,6.101,hunger
1397,0,640,5.787,hunger
1398,0,640,5.788,hunger
1399,0,640,5.844,hunger
1400,0,640,5.818,hunger
1401,0,640,5.828,hunger
1402,0,640,5.835,hunger
1403,4,1117,10.156,hunger
1404,0,640,5.779,hunger
1405,0,640,5.833,hunger
1406,1,738,6.72,hunger
1407,1,819,7.425,hunger
1408,0,640,5.836,hunger
1409,0,640,5.854,hunger
1410,0,640,5.826,hunger
1411,0,640,5.856,hunger
1412,2,806,7.483,hunger
1413,0,640,5.931,hunger
1414,0,1,0.003,wall
1415,0,640,5.657,hunger
1416,1,653,5.899,hunger
1417,0,640,5.858,hunger
1418,3,796,7.138,hunger
1419,0,640,5.796,hunger
1420,0,640,5.75,hunger
1421,1,869,7.622,hunger
1422,0,640,5.641,hunger
1423,0,640,5.809,hunger
1424,2,793,7.267,hunger
1425,0,640,5.785,hunger
1426,0,640,5.805,hunger
1427,0,640,5.866,hunger
1428,0,640,5.753,hunger
1429,1,662,5.98,hunger
1430,3,895,8.064,hunger
1431,1,677,6.122,hunger
1432,2,793,7.034,hunger
1433,1,703,6.195,hunger
1434,0,640,5.652,hunger
1435,1,668,5.971,hunger
1436,0,640,5.762,hunger
1437,0,640,5.767,hunger
1438,0,640,5.691,hunger
1439,0,640,5.773,hunger
1440,1,729,6.563,hunger
1441,0,640,5.832,hunger
1442,2,687,6.209,hunger
1443,0,640,5.788,hunger
1444,0,640,5.835,hunger
1445,43,2745,24.836,self
1446,0,640,5.794,hunger
1447,1,660,5.958,hunger
1448,0,640,5.81,hunger
1449,7,1928,17.595,hunger
1450,0,640,5.797,hunger
1451,1,644,5.801,hunger
1452,1,862,7.801,hunger
1453,0,640,5.783,hunger
1454,0,640,5.817,hunger
1455,1,667,5.864,hunger
1456,0,640,5.759,hunger
1457,4,1053,9.565,hunger
1458,0,640,5.817,hunger
1459,2,705,6.396,hunger
1460,1,647,5.796,hunger
1461,30,2693,24.353,hunger
1462,0,640,5.793,hunger
1463,0,640,5.813,hunger
1464,1,707,6.406,hunger
1465,0,640,5.851,hunger
1466,0,640,5.817,hunger
1467,6,1421,12.866,hunger
1468,0,640,5.766,hunger
1469,0,640,5.745,hunger
1470,0,640,5.795,hunger
1471,0,640,5.78,hunger
1472,0,640,5.795,hunger
1473,0,640,5.783,hunger
1474,1,663,5.938,hunger
1475,0,640,5.767,hunger
1476,1,675,6.106,hunger
1477,0,640,5.778,hunger
1478,0,640,5.742,hunger
1479,1,677,6.135,hunger
1480,0,640,5.771,hunger
1481,0,640,5.798,hunger
1482,0,640,5.847,hunger
1483,2,682,6.246,hunger
1484,0,640,5.811,hunger
1485,1,712,6.441,hunger
1486,0,640,5.807,hunger
1487,0,640,5.844,hunger
1488,0,640,5.855,hunger
1489,0,640,5.858,hunger
1490,0,640,5.83,hunger
1491,0,640,5.796,hunger
1492,1,1137,10.361,hunger
1493,0,640,5.802,hunger
1494,1,805,7.293,hunger
1495,0,640,5.815,hunger
1496,27,2302,20.953,hunger
1497,2,759,6.851,hunger
1498,0,640,5.844,hunger
1499,2,942,8.305,hunger
1500,1,811,7.314,hunger
1501,1,672,6.067,hunger
1502,1,693,6.155,hunger
1503,4,882,7.915,hunger
1504,0,640,5.825,hunger
1505,0,640,5.776,hunger
1506,0,640,5.809,hunger
1507,0,41,0.369,wall
1508,0,25,0.232,wall
1509,0,640,5.865,hunger
1510,0,640,5.881,hunger
1511,0,640,5.79,hunger
1512,0,640,5.77,hunger
1513,1,690,6.248,hunger
1514,0,640,5.861,hunger
1515,0,640,5.79,hunger
1516,1,893,8.076,hunger
1517,0,640,5.844,hunger
1518,0,640,5.86,hunger
1519,0,640,5.838,hunger
1520,3,1272,11.481,hunger
1521,0,640,5.684,hunger
1522,40,2869,26.0,self
1523,0,640,5.776,hunger
1524,0,640,5.85,hunger
1525,0,640,5.883,hunger
1526,0,640,5.849,hunger
1527,0,640,5.816,hunger
1528,0,640,5.777,hunger
1529,0,640,5.841,hunger
1530,0,640,5.844,hunger
1531,0,640,5.871,hunger
1532,0,640,5.81,hunger
1533,7,2333,21.286,hunger
1534,40,3051,27.55,self
1535,0,640,5.79,hunger
1536,0,640,5.813,hunger
1537,0,640,5.777,hunger
1538,0,640,5.836,hunger
1539,18,2368,21.527,hunger
1540,4,1699,15.443,hunger
1541,0,630,5.713,wall
1542,0,9,0.077,wall
1543,0,50,0.451,wall
1544,0,640,5.767,hunger
1545,0,640,5.599,hunger
1546,0,640,5.742,hunger
1547,1,680,6.133,hunger
1548,3,988,8.917,hunger
1549,1,704,6.296,hunger
1550,0,640,5.752,hunger
1551,1,671,6.066,hunger
1552,0,640,5.555,hunger
1553,0,640,5.558,hunger
1554,0,640,5.608,hunger
1555,32,2603,23.12,hunger
1556,0,640,5.703,hunger
1557,1,696,6.242,hunger
1558,0,640,5.779,hunger
1559,0,640,5.765,hunger
1560,1,956,8.674,hunger
1561,0,640,5.752,hunger
1562,0,640,5.832,hunger
1563,0,640,5.855,hunger
1564,3,776,6.988,hunger
1565,1,730,6.504,hunger
1566,0,640,5.73,hunger
1567,0,640,5.812,hunger
1568,0,640,5.837,hunger
1569,1,744,6.719,hunger
1570,0,640,5.808,hunger
1571,1,699,6.295,hunger
1572,0,640,5.801,hunger
1573,0,640,5.813,hunger
1574,0,640,5.776,hunger
1575,2,675,6.032,hunger
1576,53,3693,33.426,self
1577,0,640,5.829,hunger
1578,0,640,5.831,hunger
1579,5,1074,9.738,hunger
1580,1,678,6.314,hunger
1581,0,640,5.918,hunger
1582,0,640,6.048,hunger
1583,1,793,7.469,hunger
1584,0,640,6.039,hunger
1585,0,640,6.03,hunger
1586,22,2439,23.085,hunger
1587,1,644,6.09,hunger
1588,0,640,6.064,hunger
1589,0,640,6.026,hunger
1590,0,397,3.748,wall
1591,0,640,6.043,hunger
1592,0,640,6.062,hunger
1593,0,640,6.051,hunger
1594,0,640,6.026,hunger
1595,41,3252,30.761,self
1596,3,911,8.579,hunger
1597,1,721,6.823,hunger
1598,0,1,0.002,wall
1599,10,1501,14.176,hunger
1600,0,640,6.034,hunger
1601,1,701,6.594,hunger
1602,2,1111,10.526,hunger
1603,0,640,6.052,hunger
1604,1,652,6.159,hunger
1605,0,640,6.071,hunger
1606,0,640,6.052,hunger
1607,0,640,6.045,hunger
1608,0,640,6.027,hunger
1609,0,640,6.062,hunger
1610,0,640,6.047,hunger
1611,0,640,6.048,hunger
1612,27,1898,17.917,self
1613,0,640,6.05,hunger
1614,0,640,6.051,hunger
1615,1,813,7.71,hunger
1616,1,679,6.42,hunger
1617,1,754,7.116,hunger
1618,0,640,6.033,hunger
1619,1,747,7.068,hunger
1620,3,695,6.554,hunger
1621,0,640,6.056,hunger
1622,0,640,6.044,hunger
1623,2,827,7.821,hunger
1624,1,664,6.265,hunger
1625,1,772,7.274,hunger
1626,2,794,7.504,hunger
1627,3,718,6.739,hunger
1628,0,640,6.047,hunger
1629,40,2564,24.18,self
1630,1,644,6.115,hunger
1631,0,640,6.048,hunger
1632,0,640,6.061,hunger
1633,2,686,6.478,hunger
1634,1,659,6.247,hunger
1635,1,795,7.509,hunger
1636,1,666,6.295,hunger
1637,0,640,6.052,hunger
1638,0,640,6.057,hunger
1639,2,813,7.696,hunger
1640,0,640,6.046,hunger
1641,1,701,6.636,hunger
1642,28,2825,26.684,self
1643,0,640,6.04,hunger
1644,1,791,7.467,hunger
1645,0,640,6.043,hunger
1646,0,640,6.05,hunger
1647,2,694,6.569,hunger
1648,0,33,0.306,wall
1649,68,5286,49.925,self
1650,0,640,6.027,hunger
1651,0,640,6.047,hunger
1652,1,657,6.218,hunger
1653,1,684,6.455,hunger
1654,0,52,0.491,wall
1655,0,640,6.05,hunger
1656,0,640,6.025,hunger
1657,0,640,6.039,hunger
1658,0,640,6.049,hunger
1659,3,776,7.316,hunger
1660,62,4506,42.597,self
1661,0,640,6.03,hunger
1662,1,644,6.085,hunger
1663,2,812,7.667,hunger
1664,0,640,6.042,hunger
1665,0,640,6.056,hunger
1666,0,640,6.058,hunger
1667,3,733,6.906,hunger
1668,0,640,6.044,hunger
1669,3,1308,12.357,hunger
1670,0,640,6.053,hunger
1671,1,686,6.496,hunger
1672,0,640,6.052,hunger
1673,1,699,6.588,hunger
1674,1,681,6.446,hunger
1675,0,640,6.044,hunger
1676,5,1050,9.912,hunger
1677,1,716,6.766,hunger
1678,0,640,6.035,hunger
1679,4,1056,9.977,hunger
1680,0,640,6.064,hunger
1681,1,703,6.645,hunger
1682,0,640,6.055,hunger
1683,1,768,7.272,hunger
1684,0,640,6.025,hunger
1685,1,649,6.108,hunger
1686,0,640,6.04,hunger
1687,0,640,6.054,hunger
1688,1,654,6.165,hunger
1689,0,640,6.061,hunger
1690,0,640,6.042,hunger
1691,0,640,6.034,hunger
1692,0,640,6.058,hunger
1693,76,5996,56.693,self
1694,0,640,6.059,hunger
1695,0,640,6.077,hunger
1696,1,644,6.082,hunger
1697,1,804,7.599,hunger
1698,0,640,6.047,hunger
1699,0,640,6.038,hunger
1700,49,3698,34.94,self
1701,0,442,4.163,wall
1702,0,640,6.057,hunger
1703,0,640,6.049,hunger
1704,0,640,6.036,hunger
1705,0,54,0.503,wall
1706,0,640,6.036,hunger
1707,0,24,0.221,wall
1708,0,583,5.502,wall
1709,0,640,6.054,hunger
1710,0,640,6.061,hunger
1711,0,640,6.081,hunger
1712,3,684,6.467,hunger
1713,1,662,6.269,hunger
1714,1,644,6.091,hunger
1715,20,1727,16.356,hunger
1716,0,640,6.032,hunger
1717,0,640,6.033,hunger
1718,0,640,6.056,hunger
1719,0,640,6.039,hunger
1720,10,997,9.42,hunger
1721,0,640,6.068,hunger
1722,0,640,6.061,hunger
1723,1,701,6.624,hunger
1724,0,640,6.043,hunger
1725,0,640,6.024,hunger
1726,0,640,6.072,hunger
1727,1,655,6.19,hunger
1728,0,640,6.048,hunger
1729,0,640,6.048,hunger
1730,0,640,6.058,hunger
1731,0,640,6.045,hunger
1732,0,3,0.021,wall
1733,1,710,6.696,hunger
1734,0,640,6.035,hunger
1735,0,640,6.051,hunger
1736,1,799,7.529,hunger
1737,1,688,6.502,hunger
1738,0,640,6.044,hunger
1739,0,640,6.04,hunger
1740,39,3009,28.422,self
1741,1,726,6.87,hunger
1742,0,640,6.044,hunger
1743,0,640,6.053,hunger
1744,0,640,6.04,hunger
1745,0,640,6.056,hunger
1746,0,640,6.066,hunger
1747,5,1339,12.659,hunger
1748,1,665,6.293,hunger
1749,0,640,6.041,hunger
1750,0,640,6.074,hunger
1751,1,697,6.596,hunger
1752,2,678,6.418,hunger
1753,0,640,6.046,hunger
1754,1,646,6.103,hunger
1755,6,1825,17.226,hunger
1756,0,640,6.036,hunger
1757,0,640,6.048,hunger
1758,0,640,6.06,hunger
1759,3,1138,10.755,hunger
1760,1,685,6.474,hunger
1761,0,640,6.067,hunger
1762,0,640,6.054,hunger
1763,0,640,6.035,hunger
1764,3,1103,10.42,hunger
1765,0,640,6.051,hunger
1766,0,640,6.031,hunger
1767,2,748,7.038,hunger
1768,0,640,6.065,hunger
1769,73,7161,67.804,hunger
1770,1,704,6.663,hunger
1771,0,640,6.066,hunger
1772,0,640,6.063,hunger
1773,0,640,6.045,hunger
1774,0,602,5.68,wall
1775,2,733,6.927,hunger
1776,36,1523,14.426,self
1777,0,640,6.074,hunger
1778,1,689,6.496,hunger
1779,0,640,6.034,hunger
1780,1,661,6.263,hunger
1781,0,640,6.06,hunger
1782,0,640,6.033,hunger
1783,2,667,6.306,hunger
1784,0,640,6.051,hunger
1785,0,640,6.068,hunger
1786,0,640,6.066,hunger
1787,0,640,6.05,hunger
1788,0,640,6.044,hunger
1789,3,754,7.127,hunger
1790,1,700,6.614,hunger
1791,0,640,6.061,hunger
1792,2,656,6.206,hunger
1793,0,640,6.035,hunger
1794,24,2053,19.385,hunger
1795,0,640,6.034,hunger
1796,40,2721,25.795,self
1797,1,681,6.426,hunger
1798,0,640,6.034,hunger
1799,0,640,6.063,hunger
1800,1,717,6.786,hunger
1801,1,731,6.923,hunger
1802,1,661,6.243,hunger
1803,0,640,6.034,hunger
1804,0,640,6.037,hunger
1805,1,668,6.314,hunger
1806,2,767,7.258,hunger
1807,1,763,7.234,hunger
1808,0,640,6.051,hunger
1809,49,3357,31.801,self
1810,1,681,6.439,hunger
1811,1,691,6.527,hunger
1812,1,675,6.354,hunger
1813,5,1721,16.292,hunger
1814,1,755,7.142,hunger
1815,0,640,6.049,hunger
1816,0,640,6.037,hunger
1817,0,640,6.049,hunger
1818,0,640,6.052,hunger
1819,0,640,6.07,hunger
1820,0,640,6.033,hunger
1821,1,852,8.057,hunger
1822,0,42,0.391,wall
1823,1,1140,10.779,hunger
1824,1,654,6.178,hunger
1825,0,640,6.042,hunger
1826,0,35,0.326,wall
1827,1,661,6.267,hunger
1828,1,715,6.775,hunger
1829,1,787,7.449,hunger
1830,1,654,6.161,hunger
1831,0,640,6.02,hunger
1832,0,24,0.223,wall
1833,0,640,6.063,hunger
1834,0,640,6.049,hunger
1835,1,704,6.63,hunger
1836,20,2031,19.202,hunger
1837,1,649,6.152,hunger
1838,1,659,6.233,hunger
1839,0,640,6.055,hunger
1840,0,640,6.06,hunger
1841,0,612,5.764,wall
1842,1,682,6.451,hunger
1843,14,1795,16.973,hunger
1844,0,640,6.044,hunger
1845,0,640,6.058,hunger
1846,1,675,6.383,hunger
1847,0,640,6.04,hunger
1848,0,640,6.047,hunger
1849,0,640,6.03,hunger
1850,2,729,6.909,hunger
1851,2,1143,10.786,hunger
1852,1,673,6.36,hunger
1853,0,640,6.028,hunger
1854,3,896,8.489,hunger
1855,1,1001,9.447,hunger
1856,0,640,6.043,hunger
1857,24,1226,11.618,self
1858,6,1028,9.702,hunger
1859,0,442,4.175,wall
1860,0,12,0.105,wall
1861,0,640,6.051,hunger
1862,2,687,6.497,hunger
1863,9,1645,15.536,hunger
1864,0,640,6.042,hunger
1865,18,1657,15.663,self
1866,0,640,6.074,hunger
1867,0,640,6.022,hunger
1868,1,1123,10.626,hunger
1869,0,640,6.062,hunger
1870,0,640,6.041,hunger
1871,0,640,6.031,hunger
1872,0,640,6.064,hunger
1873,6,1980,18.731,hunger
1874,0,640,6.057,hunger
1875,10,1714,16.198,hunger
1876,0,640,6.049,hunger
1877,1,651,6.153,hunger
1878,0,640,6.038,hunger
1879,0,640,6.042,hunger
1880,0,640,6.031,hunger
1881,1,696,6.597,hunger
1882,0,5,0.041,wall
1883,0,640,6.034,hunger
1884,3,959,9.066,hunger
1885,1,816,7.712,hunger
1886,0,640,6.045,hunger
1887,0,640,6.031,hunger
1888,0,640,6.05,hunger
1889,0,640,6.058,hunger
1890,0,640,6.042,hunger
1891,0,640,6.036,hunger
1892,6,952,8.975,hunger
1893,0,640,6.069,hunger
1894,2,694,6.56,hunger
1895,0,640,6.055,hunger
1896,0,640,6.034,hunger
1897,0,640,6.053,hunger
1898,0,256,2.426,wall
1899,1,656,6.209,hunger
1900,0,640,6.046,hunger
1901,0,640,6.026,hunger
1902,1,849,8.02,hunger
1903,2,928,8.749,hunger
1904,0,640,6.037,hunger
1905,0,67,0.639,wall
1906,0,640,6.053,hunger
1907,1,665,6.298,hunger
1908,0,640,6.034,hunger
1909,1,663,6.268,hunger
1910,2,715,6.773,hunger
1911,1,858,8.105,hunger
1912,2,650,6.138,hunger
1913,0,640,6.043,hunger
1914,2,766,7.254,hunger
1915,0,640,6.052,hunger
1916,0,640,6.047,hunger
1917,0,640,6.031,hunger
1918,0,640,6.038,hunger
